txtNo,portId,portrank,portrank2,issueddate,highPrice,loPrice,lastPrice,frekuensi,volumeTrans,valueTrans,WAPPrice,coupon,YTMValue,MDValue
"552328","REFI01B","irBBB","NIG","2024-08-20","99.70000","99.70000","99.70000","1","0.1","0.09970000000000001","99.7000","9.00000","9.654211625528612","0.4536497899784044"
"552329","REFI01C","irBBB","NIG","2024-08-20","99.70000","99.70000","99.70000","1","0.48","0.47856000000000004","99.7000","9.50000","9.63656621781094","2.1718571399563364"
"552330","SGER01ACN1","idA-","A","2024-08-20","100.10000","100.10000","100.10000","1","0.05","0.05005","100.1000","10.00000","9.876585906070531","0.8585907606947535"
"552331","SIELSA01CN1","idAA(sy)","AA","2024-08-20","101.58000","101.57000","101.58000","2","8","8.1264","101.5800","9.00000","7.305332937942486","0.9263963688179299"
"552332","SMARMA01","irA-","NIG","2024-08-20","103.80000","102.29000","103.80000","4","40","41.52","103.8000","0.00000","0","0"
"552333","SMBRIS01ACN1","idAAA(sy)","A","2024-08-20","100.02000","100.00000","100.02000","2","8","8.0016","100.0200","0.00000","0","0"
"552334","SMFP01SOCN3","idAAA","AAA","2024-08-20","102.25000","102.25000","102.25000","2","0.6","0.6134999999999999","102.2500","7.15000","6.603248888260829","4.041758272427795"
"552335","SMII02DCN3","idAAA","AAA","2024-08-20","102.86000","102.85000","102.86000","2","1","1.0286","102.8600","8.30000","6.882213205341685","1.9872454118985878"
"552336","SMINKP02BCN4","idA+(sy)","A","2024-08-20","100.69000","100.47000","100.49000","4","40.2","40.39698","100.4900","10.50000","10.12400183977893","1.3092188127589"
"552337","SMINKP03ACN1","idA+(sy)","A","2024-08-20","100.78000","100.77000","100.78000","3","6","6.046800000000001","100.7800","0.00000","0","0"
"552338","SMINKP03ACN5","idA+(sy)","A","2024-08-20","100.01000","100.00000","100.01000","2","2","2.0002","100.0100","0.00000","0","0"
"552339","SMMFIN01BCN3","idAAA(sy)","A","2024-08-20","103.54000","103.53000","103.54000","2","20","20.708000000000002","103.5400","0.00000","0","0"
"552340","SMOPPM01ACN1","idA+(sy)","A","2024-08-20","105.70000","105.69000","105.70000","3","20","21.14","105.7000","0.00000","0","0"
"552341","SMOPPM01BCN1","idA+(sy)","A","2024-08-20","104.42000","104.41000","104.42000","2","20","20.884","104.4200","0.00000","0","0"
"552342","SMPIDL02B","idA(sy)","A","2024-08-20","100.61000","100.60000","100.61000","2","6","6.0366","100.6100","10.75000","10.45187553602935","2.0424693805635394"
"552343","SMPTHK01BCN2","idAA-(sy)","AA","2024-08-20","100.09000","100.08000","100.09000","2","10","10.009","100.0900","7.75000","7.706389827318535","2.1493930482169894"
"552344","SPN12250213","-","-","2024-08-20","96.84000","96.84000","96.84000","1","222.271","215.2472364","96.8400","0.00000","6.845710286567552","0.4650599330324131"
"552345","SPN12250502","-","-","2024-08-20","95.66000","95.66000","95.66000","1","35","33.481","95.6600","0.00000","6.557006173500701","0.6788314465914079"
"552346","SPN12250529","-","-","2024-08-20","95.22000","95.22000","95.22000","1","17.71","16.863462","95.2200","6.97500","6.544903045728612","0.7336327221049387"
"552347","SPN12250807","-","-","2024-08-20","94.19000","94.19000","94.19000","2","200","188.38","94.1900","6.54800","6.403338173216877","0.9193975585997838"
"552348","SPSMFBRIS01A","idAAA(sf)(sy)","NIG","2024-08-20","99.71000","99.71000","99.71000","4","0.029","0.028915899999999998","99.7100","7.00000","7.028925115997578","9.902854224475043"
"552349","SR018T5","-","-","2024-08-20","101.25000","97.50000","98.73000","9","2.353","2.3231169000000005","98.7300","6.40000","6.80626362762964","3.04189374626168"
"552350","SR020T5","-","-","2024-08-20","101.00000","98.25000","100.35000","5","0.591","0.5930684999999999","100.3500","6.40000","6.30913894447434","3.7957920316559814"
"552351","SWIATA01CCN1","idA-(sy)","A","2024-08-20","102.77000","99.98000","100.00000","5","46","46","100.0000","11.50000","11.496868572955366","3.206113437182285"
"552352","SWMEDP01ACN1","idA(sy)","A","2024-08-20","99.39000","99.38000","99.39000","3","10","9.939","99.3900","8.00000","8.66802906811161","0.9077162568912499"
"552353","SWMEDP01ACN2","idA(sy)","A","2024-08-20","103.01000","103.00000","103.01000","2","20","20.602000000000004","103.0100","9.00000","6.665316290846883","1.261785965637966"
"552354","SWMEDP01ACN3","idA(sy)","A","2024-08-20","97.10000","97.08000","97.10000","2","14","13.594","97.1000","8.55000","9.914584157535604","2.130593242513116"
"552355","SWMEDP01BCN3","idA(sy)","A","2024-08-20","98.66000","98.64000","98.66000","2","8","7.892799999999999","98.6600","9.50000","9.87659278554469","3.5301678979552285"
"552356","TPIA04ACN3","idAA-","AA","2024-08-20","100.00000","100.00000","100.00000","1","0.895","0.895","100.0000","7.00000","6.998102627821081","1.920920674009159"
"552357","TRIM01BCN1","idA","A","2024-08-20","100.51000","100.50000","100.51000","2","11","11.0561","100.5100","9.25000","8.948181612504673","1.6891646121066046"
"552358","TUFI06ACN2","idAAA","AAA","2024-08-20","99.54000","99.53000","99.54000","2","10","9.954","99.5400","6.50000","6.734705397568154","1.9316544775645228"
"552359","VOKS02CN1","irA-","NIG","2024-08-20","108.36000","107.03000","108.36000","4","150","162.54","108.3600","10.60000","6.3794809528618215","1.8975224360947325"
"552360","WISL01B","idA","A","2024-08-20","101.00000","101.00000","101.00000","2","20","20.2","101.0000","7.75000","6.662817874490217","0.9159979104582909"
"552361","WISL02B","idA","A","2024-08-20","97.81000","97.80000","97.81000","2","4","3.9124","97.8100","8.00000","9.22856671592059","1.792228967255871"
"552362","FR0040","-","-","2024-08-20","106.54000","103.55000","106.54000","57","174.125","185.512775","106.5400","11.00000","4.659606146340017","0.9745989966593641"
"552363","FR0056","-","-","2024-08-20","105.00000","103.25000","103.70000","30","49.065","50.880405","103.7000","8.37500","6.433683954632185","1.8236809357771637"
"552364","FR0058","-","-","2024-08-20","111.80000","109.10000","109.20000","16","372.4","406.6608","109.2000","8.25000","6.715819507981968","5.737176614163809"
"552365","FR0059","-","-","2024-08-20","103.70000","101.45000","101.50000","18","534.943","542.9671450000001","101.5000","7.00000","6.388298930107047","2.4189833403689973"
"552366","FR0062","-","-","2024-08-20","98.75000","93.25000","95.00000","27","10.308","9.7926","95.0000","6.37500","6.866938423531252","10.067722277887059"
"552367","FR0064","-","-","2024-08-20","101.25000","98.55000","100.20000","32","331.269","331.931538","100.2000","6.12500","6.060924905791492","3.2463743518084245"
"552368","FR0065","-","-","2024-08-20","101.75000","97.85000","99.30000","56","189.545","188.21818499999998","99.3000","6.62500","6.730183944251457","6.431878445467525"
"552369","FR0068","-","-","2024-08-20","112.30000","110.25000","111.98000","29","138.468","155.05646639999998","111.9800","8.37500","6.660912141712759","6.508247019437306"
"552370","FR0071","-","-","2024-08-20","111.00000","109.60000","109.70000","19","193.592","212.370424","109.7000","9.00000","6.510034809240847","3.6354240535209965"
"552371","FR0072","-","-","2024-08-20","113.75000","110.00000","112.50000","14","40.36","45.405","112.5000","8.25000","6.693422973056309","7.581757699512109"
"552372","FR0073","-","-","2024-08-20","111.90000","110.60000","111.25000","10","1.047","1.1647874999999999","111.2500","8.75000","6.647738606101915","5.046257552434652"
"552373","FR0074","-","-","2024-08-20","105.65000","104.50000","105.10000","13","40","42.04","105.1000","7.50000","6.665820726282695","5.996467304327286"
"552374","FR0075","-","-","2024-08-20","106.85000","104.00000","106.35000","37","258.09","274.47871499999997","106.3500","7.50000","6.780476627520176","8.514860112985348"
"552375","FR0076","-","-","2024-08-20","107.00000","102.00000","105.25000","27","22.319","23.490747499999998","105.2500","7.37500","6.920123606881767","11.231150712468343"
"552376","FR0080","-","-","2024-08-20","106.45000","104.50000","105.70000","57","904.058","955.5893060000001","105.7000","7.50000","6.747342273806975","7.353159787682557"
"552377","FR0082","-","-","2024-08-20","104.50000","100.10000","100.90000","53","846.75","854.3707500000002","100.9000","7.00000","6.8150360937926004","4.747106862742449"
"552378","FR0083","-","-","2024-08-20","107.35000","104.35000","106.65000","32","258.184","275.35323600000004","106.6500","7.50000","6.801663750657454","9.132784897812146"
"552379","FR0086","-","-","2024-08-20","99.90000","98.15000","99.03000","36","4.367","4.3246401","99.0300","5.50000","6.120228818214361","1.5268895156995628"
"552380","FR0088","-","-","2024-08-20","100.25000","94.50000","95.25000","70","24.03","22.888575","95.2500","6.25000","6.840976868687022","8.064211517604416"
"552381","FR0090","-","-","2024-08-20","100.40000","95.50000","100.40000","35","100.089","100.489356","100.4000","5.12500","4.959515596047737","2.41241269662793"
"552382","FR0092","-","-","2024-08-20","104.90000","100.00000","102.10000","75","383.543","391.597403","102.1000","7.12500","6.916806558538351","9.969558592283414"
"552383","FR0093","-","-","2024-08-20","100.25000","95.25000","98.14000","38","25.48","25.006072","98.1400","6.37500","6.590319421190069","8.604050689189423"
"552384","FR0095","-","-","2024-08-20","100.95000","97.00000","99.60000","26","321.494","320.208024","99.6000","6.37500","6.490104139267229","3.4662074654244606"
"552385","FR0096","-","-","2024-08-20","104.70000","100.80000","103.45000","45","549.592","568.552924","103.4500","7.00000","6.465191986507464","6.365763479911231"
"552386","ORI020","-","-","2024-08-20","100.60000","97.70000","100.15000","24","29.453","29.4971795","100.1500","4.95000","3.896864128320069","0.15008123360306524"
"552387","ORI021","-","-","2024-08-20","100.50000","97.75000","100.00000","64","53.433","53.433","100.0000","4.90000","4.896739942158057","0.47478846526848045"
"552388","ORI022","-","-","2024-08-20","100.70000","97.00000","99.97000","36","2.647","2.6462059","99.9700","5.95000","5.968837783627313","1.077911410880641"
"552389","ORI023T3","-","-","2024-08-20","99.95000","97.60000","99.85000","24","7.107","7.0963395","99.8500","5.90000","5.980753801320389","1.7649883218129685"
"552390","ORI023T6","-","-","2024-08-20","100.00000","97.55000","99.35000","16","3.229","3.2080115","99.3500","6.10000","6.2542361793503645","4.153849603602492"
"552391","ORI024T3","-","-","2024-08-20","100.20000","97.50000","100.20000","16","2.537","2.542074","100.2000","6.10000","5.994788810137674","1.951054844852815"
"552392","ORI025T3","-","-","2024-08-20","101.50000","95.75000","101.50000","32","6.236","6.32954","101.5000","6.25000","5.594905689363003","2.276996187113264"
"552393","ORI025T6","-","-","2024-08-20","100.90000","97.80000","100.50000","12","1.431","1.438155","100.5000","6.40000","6.290540053338685","4.566985937825512"
"552394","PBS003","-","-","2024-08-20","100.10000","97.85000","98.85000","18","0.763","0.7542255","98.8500","6.00000","6.5215118860673815","2.188379648796765"
"552395","PBS004","-","-","2024-08-20","97.25000","92.25000","95.50000","52","64.137","61.250834999999995","95.5000","6.10000","6.6355426819635825","8.531003859506802"
"552396","PBS026","-","-","2024-08-20","100.45000","99.45000","100.35000","37","1.392","1.396872","100.3500","6.62500","4.225571424673901","0.14983967327255926"
"552397","PBS029","-","-","2024-08-20","99.50000","94.50000","99.25000","11","15.611","15.4939175","99.2500","6.37500","6.480508327868437","6.88118078329603"
"552398","PBS030","-","-","2024-08-20","99.00000","97.50000","97.72000","14","448.93","438.694396","97.7200","5.87500","6.5443398169835545","3.407813601408228"
"552399","PBS033","-","-","2024-08-20","100.35000","96.25000","100.35000","41","9.656","9.689796","100.3500","6.75000","6.718691968640345","11.443026021305162"
"552400","PBS036","-","-","2024-08-20","100.40000","98.00000","99.00000","81","95.734","94.77665999999999","99.0000","5.37500","6.436327678636132","0.9429167726804688"
"552401","PBS037","-","-","2024-08-20","102.00000","99.00000","101.55000","25","10.351","10.5114405","101.5500","6.87500","6.679688040413209","7.705384752225384"
"552402","SR015","-","-","2024-08-20","100.66000","98.75000","99.65000","36","4.248","4.233132","99.6500","5.10000","11.022909583805616","0.05408438117344926"
"552403","SR016","-","-","2024-08-20","100.50000","97.85000","100.50000","57","163.676","164.49437999999998","100.5000","4.95000","4.028733402170678","0.5342797261694827"
"552404","SR017","-","-","2024-08-20","102.40000","98.00000","99.97000","55","323.149","323.0520553","99.9700","5.90000","5.925370581007213","0.9852942353856311"
"552405","SR018T3","-","-","2024-08-20","102.40000","98.00000","100.60000","33","12.266","12.339595999999998","100.6000","6.25000","5.838178642030439","1.4267175000132242"
"552406","SR019T3","-","-","2024-08-20","101.00000","97.35000","98.10000","26","13.616","13.357295999999998","98.1000","5.95000","6.954491725956864","1.8504903537639168"
"552407","SR019T5","-","-","2024-08-20","100.50000","96.70000","98.00000","19","5.908","5.789840000000001","98.0000","6.10000","6.669340649082914","3.438254507942117"
"552408","SR020T3","-","-","2024-08-20","101.05000","98.00000","100.45000","15","0.793","0.7965685","100.4500","6.30000","6.105196998326537","2.2685733867573656"
"552409","FR0081","-","-","2024-08-20","101.10000","99.50000","100.60000","129","596.52","600.09912","100.6000","6.50000","5.7268788173647796","0.7816097855290104"
"552410","FR0087","-","-","2024-08-20","101.75000","97.25000","101.71000","106","594.816","604.9873536","101.7100","6.50000","6.175809796008339","5.239160170010373"
"552411","FR0089","-","-","2024-08-20","103.00000","96.50000","100.50000","121","90.296","90.74748000000001","100.5000","6.87500","6.834046967595571","12.221762642942492"
"552412","FR0091","-","-","2024-08-20","100.85000","96.00000","98.85000","138","535.714","529.553289","98.8500","6.37500","6.566734933836487","5.838840259878093"
"552413","FR0097","-","-","2024-08-20","104.90000","100.71000","102.98000","246","3395.396","3496.5788008000004","102.9800","7.12500","6.839790395848732","10.283882615108032"
"552414","FR0098","-","-","2024-08-20","105.10000","101.24000","103.41000","115","1395.46","1443.045186","103.4100","7.12500","6.740358049331534","8.697105479849924"
"552415","FR0100","-","-","2024-08-20","102.10000","98.08000","100.25000","210","3598.935","3607.9323375000004","100.2500","6.62500","6.588937155227542","6.959023576886564"
"552416","FR0101","-","-","2024-08-20","103.10000","100.06000","101.55000","100","2356.481","2393.0064555000004","101.5500","6.87500","6.480862267879821","3.8497492987882787"
"552417","FR0102","-","-","2024-08-20","102.34000","97.79000","99.82000","224","999.148","997.3495336","99.8200","6.87500","6.888560235255987","12.523297048785874"
"552418","FR0103","-","-","2024-08-20","102.85000","100.15000","100.76000","155","11520.756","11608.313745599999","100.7600","6.75000","6.649760085421964","7.599160571930126"
"552419","PBS032","-","-","2024-08-20","98.70000","95.70000","98.70000","329","30.228","29.835036000000006","98.7000","4.87500","5.602040012298302","1.781464090907042"
"552420","PBS038","-","-","2024-08-20","100.10000","97.25000","98.65000","169","504.253","497.44558450000005","98.6500","6.87500","6.988293496575933","11.689235336075559"
"552421","ADMF06ACN2","idAAA","AAA","2024-08-21","99.85000","99.85000","99.85000","1","5","4.9925","99.8500","6.15000","6.771226964767815","0.24049411677044424"
"552422","ADMF06CCN1","idAAA","AAA","2024-08-21","99.80000","99.50000","99.50000","2","2.05","2.0397499999999997","99.5000","6.25000","6.39570624547782","3.3921188899312464"
"552423","BAFI01BCN3","AAA(idn)","A","2024-08-21","99.98000","99.97000","99.98000","2","200","199.96","99.9800","5.75000","5.89512313371227","0.10176113353419192"
"552424","BAFI01CN5","AAA(idn)","A","2024-08-21","99.37000","99.35000","99.35000","2","10","9.935","99.3500","5.90000","7.061922568544915","0.5527120963445172"
"552425","BBIA02SBCN2","AA(idn)","AA","2024-08-21","103.25000","102.10000","103.25000","4","8","8.26","103.2500","9.25000","7.648917537703833","2.000688429336159"
"552426","BBNI01AGN","idAAA","AAA","2024-08-21","100.15000","100.00000","100.15000","2","2","2.003","100.1500","6.35000","6.160793389568676","0.7987637341006371"
"552427","BBRI01AGNCN3","idAAA","AAA","2024-08-21","99.66000","99.64000","99.66000","2","3","2.9898000000000002","99.6600","6.15000","6.719428216293219","0.5875013948826925"
